value,year,month,social_integration_percentage,perc_under_living_wage,LifeSatisfactionLow,LifeSatisfactionMedium,LifeSatisfactionHigh,LifeSatisfactionVeryHigh
90.80737892891332,2018.0,4.173730318087662,97.15274446379674,19.240749644092325,11.16,14.862143304933557,52.121394690257155,27.624318851016085
61.46395891667986,2017.95858910798,0.0,86.61957870431556,28.132519129716293,8.169639672246845,21.04234363599825,37.04984844014155,34.19501227188165
67.71242353902797,2018.0,2.74089426271444,95.11024279436666,19.510144278863674,5.34138628636456,21.36485494116409,48.51760959744845,27.92896646666604
102.79371998806258,2018.0,7.309436132975017,95.7315064785594,23.7372151689494,5.361054749564904,21.60876421040805,46.30051114774674,28.44525673371219
320.0822331978949,2017.9117248556827,3.3008339677401812,90.74216490066817,34.89023642213058,4.110290295526767,20.983011222396335,40.194880769837155,32.20923888289056
172.4924145453456,2017.8487841140286,0.0,95.12672066833458,26.3324226704939,0.0,16.617876815801107,39.705232956010974,36.78976348824082
62.03069884825007,2017.7356191182796,2.0750757423318493,97.12538784649752,29.487743344515728,8.34121548213667,16.865675649871473,38.82128301807293,33.94059903968536
66.33476459775521,2017.7093437531341,4.498165704985373,96.44429333075814,18.205052409834963,0.0,17.04283681042969,49.35092617618547,26.078185967649976
33.15044099974577,2017.854526323579,2.3601622618193057,92.62985252620376,12.567987059630104,2.626752008619423,16.579996561581588,47.11494997161695,30.373327698851007
224.01465862150317,2017.453485474803,2.0449600430924404,86.30487300418132,29.79587874698323,1.557553239096019,13.460183617777274,42.73035491060687,33.14521387016399
63.52429685411676,2017.9029443511356,2.7614782657412533,96.222420122856,12.174159375928882,2.1592445399266937,13.997307615919025,53.067633886883286,28.268593971438147
0.0,2017.0435626617607,1.1810544850755442,85.59833174162726,21.491818299824665,0.0,16.20893231551365,38.59341473792027,33.5719734444743
69.92041921777164,2018.0,2.1710605590931635,98.0,29.37891282037025,4.485484591572627,14.351005818168577,58.69,26.595173648704453
87.56581992558506,2017.4284438324278,6.968281205006919,87.52642525693211,31.5352380791574,0.0,18.867287106369155,44.03755811372972,26.81224802448932
80.13892472285045,2017.6032100321577,4.500478468141585,90.50646485281393,46.814157309009914,3.3563898530532406,14.10627350224516,38.13458518318847,37.62886207496715
0.0,2017.4516467845435,2.0507965063745672,89.82779256323577,29.028626717059236,5.155620518291105,12.32,41.02202065355541,37.53367086023777
46.45764823648139,2017.6207485756368,2.8711197939517943,90.9064559922782,26.092206389559696,0.0,20.319095902233954,44.503463271982284,27.885106589774736
120.84833737702115,2018.0,1.6653003859587618,97.56830712215537,25.656615070239717,6.0648737861069195,20.67013958949919,38.26474922959727,36.81258423716366
155.7620655520549,2018.0,3.4679914023637766,93.8832401494447,41.41175465512363,0.0,18.519343237586593,48.68194445595938,34.44020650215585
0.0,2017.6414606284627,2.688168827806047,91.03179772697808,25.568077273569692,0.935555399202098,17.14191765038284,36.80502946446156,36.924851181002666
0.0,2018.0,5.258201073628371,93.55420660499439,38.05461916001161,5.881082428837587,21.286590670229614,39.63241367603097,31.884178561315004
0.0,2017.0,2.145969062161962,85.46088445527322,31.597486693155524,7.164323326961846,12.32,42.896711347956334,36.13468763401426
